,Unnamed: 0,db_id,original_sql,rewritten_sql,activated_rules,original_logical_plan
1693,1693,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=13572;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=13572;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1694,1694,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id>4099;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id>4099;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1695,1695,job,SELECT * FROM movie_companies mc WHERE mc.company_id<137 AND mc.company_type_id>1;,SELECT * FROM movie_companies mc WHERE mc.company_id<137 AND mc.company_type_id>1;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1696,1696,job,SELECT * FROM cast_info ci WHERE ci.person_id<723443 AND ci.role_id>9;,SELECT * FROM cast_info ci WHERE ci.person_id<723443 AND ci.role_id>9;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1697,1697,job,SELECT * FROM title t WHERE t.kind_id>4 AND t.production_year>2006;,SELECT * FROM title t WHERE t.kind_id>4 AND t.production_year>2006;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1698,1698,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<4 AND t.production_year>1993;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<4 AND t.production_year>1993;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1699,1699,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2008 AND mi_idx.info_type_id>101;","SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2008 AND mi_idx.info_type_id>101;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1700,1700,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<11839;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<11839;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1701,1701,job,SELECT * FROM cast_info ci WHERE ci.person_id<2913898 AND ci.role_id>1;,SELECT * FROM cast_info ci WHERE ci.person_id<2913898 AND ci.role_id>1;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1702,1702,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND t.production_year<2004 AND mk.keyword_id=29475;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND t.production_year<2004 AND mk.keyword_id=29475;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1703,1703,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<366953;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<366953;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1704,1704,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>9024;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>9024;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1705,1705,job,SELECT * FROM movie_companies mc WHERE mc.company_id<14157 AND mc.company_type_id>1;,SELECT * FROM movie_companies mc WHERE mc.company_id<14157 AND mc.company_type_id>1;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1706,1706,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=930;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=930;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1707,1707,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=769;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=769;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1708,1708,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND t.production_year<2010 AND mc.company_type_id>1;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND t.production_year<2010 AND mc.company_type_id>1;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1709,1709,job,SELECT * FROM cast_info ci WHERE ci.person_id=1438744 AND ci.role_id=1;,SELECT * FROM cast_info ci WHERE ci.person_id=1438744 AND ci.role_id=1;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1710,1710,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>221;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>221;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1711,1711,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=9390;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=9390;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1712,1712,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>4 AND t.production_year=2007;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>4 AND t.production_year=2007;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1713,1713,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<7350;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<7350;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1714,1714,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year>2012 AND mc.company_id<1451 AND mc.company_type_id>1;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year>2012 AND mc.company_id<1451 AND mc.company_type_id>1;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1715,1715,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>1989;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>1989;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1716,1716,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=99194;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=99194;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1717,1717,job,SELECT * FROM cast_info ci WHERE ci.person_id=3534396 AND ci.role_id>1;,SELECT * FROM cast_info ci WHERE ci.person_id=3534396 AND ci.role_id>1;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1718,1718,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>3480;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>3480;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1719,1719,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id>992;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id>992;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1720,1720,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<3 AND t.production_year>2002 AND mi.info_type_id=4;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<3 AND t.production_year>2002 AND mi.info_type_id=4;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1721,1721,job,SELECT * FROM movie_companies mc WHERE mc.company_id=136461 AND mc.company_type_id>1;,SELECT * FROM movie_companies mc WHERE mc.company_id=136461 AND mc.company_type_id>1;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1722,1722,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year<2007 AND ci.person_id=2703363;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year<2007 AND ci.person_id=2703363;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1723,1723,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=2012 AND mk.keyword_id=2201;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=2012 AND mk.keyword_id=2201;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1724,1724,job,SELECT * FROM cast_info ci WHERE ci.person_id>3970129 AND ci.role_id>8;,SELECT * FROM cast_info ci WHERE ci.person_id>3970129 AND ci.role_id>8;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1725,1725,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year<2000 AND mi.info_type_id<17;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year<2000 AND mi.info_type_id<17;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1726,1726,job,SELECT * FROM movie_companies mc WHERE mc.company_id<18706;,SELECT * FROM movie_companies mc WHERE mc.company_id<18706;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1727,1727,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<11941;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<11941;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1728,1728,job,SELECT * FROM movie_companies mc WHERE mc.company_id<103280;,SELECT * FROM movie_companies mc WHERE mc.company_id<103280;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1729,1729,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year>1948;","SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year>1948;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1730,1730,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>1042680 AND ci.role_id=10;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>1042680 AND ci.role_id=10;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1731,1731,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<2 AND t.production_year>1911;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<2 AND t.production_year>1911;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1732,1732,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>4 AND t.production_year<1996;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>4 AND t.production_year<1996;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1733,1733,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<1615;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<1615;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1734,1734,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=7 AND t.production_year<2000 AND mc.company_id<6;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=7 AND t.production_year<2000 AND mc.company_id<6;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1735,1735,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=2 AND mc.company_id>79756;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 2) AS t222 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 79756) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info AS movie_info61 ON t222.id = movie_info61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1736,1736,job,SELECT * FROM cast_info ci WHERE ci.person_id<3855602 AND ci.role_id<4;,SELECT * FROM cast_info ci WHERE ci.person_id<3855602 AND ci.role_id<4;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1737,1737,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>1 AND mi_idx.info_type_id>99;",SELECT * FROM title AS title60 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 1) AS t218 ON title60.id = t218.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t219 ON title60.id = t219.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1738,1738,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>1978 AND ci.role_id=1;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1978) AS t222 INNER JOIN movie_companies AS movie_companies61 ON t222.id = movie_companies61.movie_id INNER JOIN (SELECT * FROM cast_info WHERE role_id = 1) AS t223 ON t222.id = t223.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1739,1739,job,SELECT * FROM title t WHERE t.kind_id>1 AND t.production_year<1959;,SELECT * FROM title t WHERE t.kind_id>1 AND t.production_year<1959;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1740,1740,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>46197;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>46197;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1741,1741,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year=2009 AND mi.info_type_id=3;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year=2009 AND mi.info_type_id=3;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1742,1742,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<36392 AND mc.company_type_id=2;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 36392 AND company_type_id = 2) AS t162 ON title61.id = t162.movie_id INNER JOIN movie_keyword AS movie_keyword61 ON title61.id = movie_keyword61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1743,1743,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>98 AND mi_idx.info_type_id>101;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 98) AS t222 ON title61.id = t222.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 101) AS t223 ON title61.id = t223.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1744,1744,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>7168;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>7168;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1745,1745,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<2007 AND mk.keyword_id<797;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<2007 AND mk.keyword_id<797;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1746,1746,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1989 AND ci.role_id=2 AND mi_idx.info_type_id<101;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1989) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE role_id = 2) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t273 ON t271.id = t273.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1747,1747,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<6 AND t.production_year=1973;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<6 AND t.production_year=1973;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
1748,1748,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>4 AND mc.company_id>6926 AND mc.company_type_id=2 AND ci.person_id<530597;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 4) AS t277 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 6926 AND company_type_id = 2) AS t278 ON t277.id = t278.movie_id INNER JOIN (SELECT * FROM cast_info WHERE person_id < 530597) AS t279 ON t277.id = t279.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1749,1749,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>12737;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 12737) AS t162 ON title61.id = t162.movie_id INNER JOIN movie_info AS movie_info61 ON title61.id = movie_info61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1750,1750,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<69271;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<69271;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1751,1751,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<2340;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<2340;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
1752,1752,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>14846;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>14846;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
